  4.7510000E+07  -1.469000      -1.539000      -1.469000    
  4.7610000E+07  -1.466000      -1.537000      -1.466000    
  4.7710000E+07  -1.461000      -1.533000      -1.461000    
  4.7810000E+07  -1.463000      -1.535000      -1.463000    
  4.7910000E+07  -1.460000      -1.533000      -1.460000    
  4.8010000E+07  -1.460000      -1.533000      -1.460000    
  4.8110000E+07  -1.457000      -1.531000      -1.457000    
  4.8210000E+07  -1.455000      -1.529000      -1.455000    
  4.8310000E+07  -1.488000      -1.559000      -1.488000    
  4.8410000E+07  -1.484000      -1.556000      -1.484000    
  4.8510000E+07  -1.482000      -1.554000      -1.482000    
